"year","step","area","age","length","number"
2014,"2","1","all3","len72",208
2014,"2","1","all3","len76",206
2014,"2","1","all3","len80",228
2014,"2","1","all3","len84",214
2014,"2","1","all3","len88",190
2014,"2","1","all3","len92",172
2014,"2","1","all3","len96",122
2014,"3","1","all3","len100",27
2014,"3","1","all3","len104",17
2014,"3","1","all3","len108",15
2014,"3","1","all3","len112",10
2014,"3","1","all3","len116",11
2014,"3","1","all3","len120",1
2014,"3","1","all3","len124",5
2014,"3","1","all3","len128",3
2014,"3","1","all3","len132",3
2014,"3","1","all3","len136",2
2014,"3","1","all3","len140",7
2014,"3","1","all3","len144",1
2014,"3","1","all3","len156",2
2014,"3","1","all3","len52",1
2014,"3","1","all3","len56",3
2014,"3","1","all3","len60",3
2014,"3","1","all3","len64",15
2014,"3","1","all3","len68",26
2014,"3","1","all3","len72",35
2014,"3","1","all3","len76",47
2014,"3","1","all3","len80",64
2014,"3","1","all3","len84",53
2014,"3","1","all3","len88",47
2014,"3","1","all3","len92",41
2014,"3","1","all3","len96",31
2014,"4","1","all3","len100",19
2014,"4","1","all3","len104",14
2014,"4","1","all3","len108",7
2014,"4","1","all3","len112",9
2014,"4","1","all3","len116",4
2014,"4","1","all3","len120",4
2014,"4","1","all3","len124",1
2014,"4","1","all3","len128",1
2014,"4","1","all3","len136",1
2014,"4","1","all3","len140",1
2014,"4","1","all3","len148",2
2014,"4","1","all3","len56",1
2014,"4","1","all3","len60",2
2014,"4","1","all3","len64",7
2014,"4","1","all3","len68",16
2014,"4","1","all3","len72",29
2014,"4","1","all3","len76",26
2014,"4","1","all3","len80",46
2014,"4","1","all3","len84",48
2014,"4","1","all3","len88",49
2014,"4","1","all3","len92",38
2014,"4","1","all3","len96",24
2015,"1","1","all3","len100",36
2015,"1","1","all3","len104",9
2015,"1","1","all3","len108",8
2015,"1","1","all3","len112",10
2015,"1","1","all3","len116",4
2015,"1","1","all3","len120",6
2015,"1","1","all3","len124",2
2015,"1","1","all3","len132",2
2015,"1","1","all3","len136",3
2015,"1","1","all3","len144",3
2015,"1","1","all3","len156",2
2015,"1","1","all3","len40",1
2015,"1","1","all3","len48",2
2015,"1","1","all3","len52",4
2015,"1","1","all3","len56",9
2015,"1","1","all3","len60",27
2015,"1","1","all3","len64",36
2015,"1","1","all3","len68",62
2015,"1","1","all3","len72",116
2015,"1","1","all3","len76",165
2015,"1","1","all3","len80",178
2015,"1","1","all3","len84",143
2015,"1","1","all3","len88",115
2015,"1","1","all3","len92",74
2015,"1","1","all3","len96",44
2015,"2","1","all3","len100",58
2015,"2","1","all3","len104",45
2015,"2","1","all3","len108",38
2015,"2","1","all3","len112",26
2015,"2","1","all3","len116",19
2015,"2","1","all3","len120",14
2015,"2","1","all3","len124",11
2015,"2","1","all3","len128",5
2015,"2","1","all3","len132",5
2015,"2","1","all3","len136",3
2015,"2","1","all3","len140",4
2015,"2","1","all3","len144",3
2015,"2","1","all3","len148",3
2015,"2","1","all3","len152",1
2015,"2","1","all3","len156",2
2015,"2","1","all3","len44",1
2015,"2","1","all3","len52",2
2015,"2","1","all3","len56",17
2015,"2","1","all3","len60",30
2015,"2","1","all3","len64",73
2015,"2","1","all3","len68",84
2015,"2","1","all3","len72",123
2015,"2","1","all3","len76",182
2015,"2","1","all3","len80",203
2015,"2","1","all3","len84",201
2015,"2","1","all3","len88",181
2015,"2","1","all3","len92",138
2015,"2","1","all3","len96",69
2015,"3","1","all3","len100",17
2015,"3","1","all3","len104",9
2015,"3","1","all3","len108",10
2015,"3","1","all3","len112",5
2015,"3","1","all3","len116",1
2015,"3","1","all3","len120",6
2015,"3","1","all3","len124",2
2015,"3","1","all3","len136",1
2015,"3","1","all3","len144",2
2015,"3","1","all3","len60",3
2015,"3","1","all3","len64",8
2015,"3","1","all3","len68",23
2015,"3","1","all3","len72",18
2015,"3","1","all3","len76",15
2015,"3","1","all3","len80",23
2015,"3","1","all3","len84",25
2015,"3","1","all3","len88",21
2015,"3","1","all3","len92",31
2015,"3","1","all3","len96",20
2015,"4","1","all3","len100",38
2015,"4","1","all3","len104",26
2015,"4","1","all3","len108",14
2015,"4","1","all3","len112",9
2015,"4","1","all3","len116",6
2015,"4","1","all3","len120",7
2015,"4","1","all3","len124",7
2015,"4","1","all3","len128",8
2015,"4","1","all3","len132",2
2015,"4","1","all3","len136",2
2015,"4","1","all3","len144",3
2015,"4","1","all3","len148",1
2015,"4","1","all3","len56",5
2015,"4","1","all3","len60",5
2015,"4","1","all3","len64",15
2015,"4","1","all3","len68",11
2015,"4","1","all3","len72",22
2015,"4","1","all3","len76",30
2015,"4","1","all3","len80",50
2015,"4","1","all3","len84",57
2015,"4","1","all3","len88",66
2015,"4","1","all3","len92",46
2015,"4","1","all3","len96",43
2016,"1","1","all3","len100",19
2016,"1","1","all3","len104",7
2016,"1","1","all3","len108",8
2016,"1","1","all3","len112",8
2016,"1","1","all3","len116",2
2016,"1","1","all3","len120",2
2016,"1","1","all3","len124",1
2016,"1","1","all3","len128",1
2016,"1","1","all3","len132",1
2016,"1","1","all3","len144",1
2016,"1","1","all3","len152",1
2016,"1","1","all3","len44",2
2016,"1","1","all3","len48",5
2016,"1","1","all3","len52",12
2016,"1","1","all3","len56",16
2016,"1","1","all3","len60",25
2016,"1","1","all3","len64",34
2016,"1","1","all3","len68",38
2016,"1","1","all3","len72",43
2016,"1","1","all3","len76",47
2016,"1","1","all3","len80",56
2016,"1","1","all3","len84",62
2016,"1","1","all3","len88",58
2016,"1","1","all3","len92",48
2016,"1","1","all3","len96",46
2016,"2","1","all3","len100",114
2016,"2","1","all3","len104",86
2016,"2","1","all3","len108",59
2016,"2","1","all3","len112",44
2016,"2","1","all3","len116",22
2016,"2","1","all3","len120",18
2016,"2","1","all3","len124",20
2016,"2","1","all3","len128",15
2016,"2","1","all3","len132",15
2016,"2","1","all3","len136",8
2016,"2","1","all3","len140",3
2016,"2","1","all3","len144",2
2016,"2","1","all3","len148",2
2016,"2","1","all3","len152",2
2016,"2","1","all3","len52",3
2016,"2","1","all3","len56",9
2016,"2","1","all3","len60",12
2016,"2","1","all3","len64",36
2016,"2","1","all3","len68",50
2016,"2","1","all3","len72",63
2016,"2","1","all3","len76",95
2016,"2","1","all3","len80",131
2016,"2","1","all3","len84",165
2016,"2","1","all3","len88",161
2016,"2","1","all3","len92",136
2016,"2","1","all3","len96",148
2016,"3","1","all3","len100",44
2016,"3","1","all3","len104",30
2016,"3","1","all3","len108",25
2016,"3","1","all3","len112",30
2016,"3","1","all3","len116",18
2016,"3","1","all3","len120",10
2016,"3","1","all3","len124",15
2016,"3","1","all3","len128",6
2016,"3","1","all3","len132",5
2016,"3","1","all3","len136",2
2016,"3","1","all3","len144",3
2016,"3","1","all3","len148",1
2016,"3","1","all3","len152",1
2016,"3","1","all3","len156",1
2016,"3","1","all3","len56",3
2016,"3","1","all3","len60",2
2016,"3","1","all3","len64",6
2016,"3","1","all3","len68",1
2016,"3","1","all3","len72",8
2016,"3","1","all3","len76",14
2016,"3","1","all3","len80",15
2016,"3","1","all3","len84",25
2016,"3","1","all3","len88",34
2016,"3","1","all3","len92",30
2016,"3","1","all3","len96",31
2016,"4","1","all3","len100",19
2016,"4","1","all3","len104",13
2016,"4","1","all3","len108",8
2016,"4","1","all3","len112",2
2016,"4","1","all3","len116",5
2016,"4","1","all3","len120",7
2016,"4","1","all3","len124",2
2016,"4","1","all3","len128",3
2016,"4","1","all3","len64",1
2016,"4","1","all3","len68",1
2016,"4","1","all3","len72",3
2016,"4","1","all3","len76",8
2016,"4","1","all3","len80",10
2016,"4","1","all3","len84",19
2016,"4","1","all3","len88",15
2016,"4","1","all3","len92",22
2016,"4","1","all3","len96",23
2017,"2","1","all3","len100",78
2017,"2","1","all3","len104",58
2017,"2","1","all3","len108",39
2017,"2","1","all3","len112",24
2017,"2","1","all3","len116",19
2017,"2","1","all3","len120",11
2017,"2","1","all3","len124",12
2017,"2","1","all3","len128",4
2017,"2","1","all3","len132",5
2017,"2","1","all3","len136",8
2017,"2","1","all3","len140",3
2017,"2","1","all3","len144",4
2017,"2","1","all3","len148",1
2017,"2","1","all3","len152",2
2017,"2","1","all3","len156",2
2017,"2","1","all3","len52",2
2017,"2","1","all3","len56",4
2017,"2","1","all3","len60",14
2017,"2","1","all3","len64",25
2017,"2","1","all3","len68",35
2017,"2","1","all3","len72",53
2017,"2","1","all3","len76",73
2017,"2","1","all3","len80",125
2017,"2","1","all3","len84",149
2017,"2","1","all3","len88",152
2017,"2","1","all3","len92",131
2017,"2","1","all3","len96",105
2017,"3","1","all3","len100",7
2017,"3","1","all3","len104",3
2017,"3","1","all3","len112",4
2017,"3","1","all3","len116",3
2017,"3","1","all3","len124",1
2017,"3","1","all3","len60",2
2017,"3","1","all3","len64",4
2017,"3","1","all3","len68",5
2017,"3","1","all3","len72",8
2017,"3","1","all3","len76",19
2017,"3","1","all3","len80",12
2017,"3","1","all3","len84",20
2017,"3","1","all3","len88",16
2017,"3","1","all3","len92",8
2017,"3","1","all3","len96",8
2017,"4","1","all3","len100",26
2017,"4","1","all3","len104",20
2017,"4","1","all3","len108",13
2017,"4","1","all3","len112",13
2017,"4","1","all3","len116",10
2017,"4","1","all3","len120",11
2017,"4","1","all3","len124",3
2017,"4","1","all3","len128",2
2017,"4","1","all3","len132",3
2017,"4","1","all3","len136",1
2017,"4","1","all3","len48",1
2017,"4","1","all3","len52",1
2017,"4","1","all3","len56",1
2017,"4","1","all3","len60",5
2017,"4","1","all3","len64",19
2017,"4","1","all3","len68",20
2017,"4","1","all3","len72",25
2017,"4","1","all3","len76",20
2017,"4","1","all3","len80",34
2017,"4","1","all3","len84",46
2017,"4","1","all3","len88",42
2017,"4","1","all3","len92",35
2017,"4","1","all3","len96",28
2018,"1","1","all3","len100",18
2018,"1","1","all3","len104",16
2018,"1","1","all3","len108",7
2018,"1","1","all3","len112",4
2018,"1","1","all3","len116",3
2018,"1","1","all3","len120",4
2018,"1","1","all3","len124",4
2018,"1","1","all3","len128",1
2018,"1","1","all3","len132",1
2018,"1","1","all3","len140",1
2018,"1","1","all3","len144",1
2018,"1","1","all3","len148",1
2018,"1","1","all3","len156",1
2018,"1","1","all3","len48",1
2018,"1","1","all3","len52",1
2018,"1","1","all3","len56",4
2018,"1","1","all3","len60",15
2018,"1","1","all3","len64",20
2018,"1","1","all3","len68",26
2018,"1","1","all3","len72",18
2018,"1","1","all3","len76",24
2018,"1","1","all3","len80",25
2018,"1","1","all3","len84",37
2018,"1","1","all3","len88",39
2018,"1","1","all3","len92",43
2018,"1","1","all3","len96",28
2018,"2","1","all3","len100",73
2018,"2","1","all3","len104",64
2018,"2","1","all3","len108",55
2018,"2","1","all3","len112",42
2018,"2","1","all3","len116",27
2018,"2","1","all3","len120",27
2018,"2","1","all3","len124",9
2018,"2","1","all3","len128",7
2018,"2","1","all3","len132",6
2018,"2","1","all3","len136",2
2018,"2","1","all3","len144",3
2018,"2","1","all3","len148",1
2018,"2","1","all3","len152",2
2018,"2","1","all3","len156",1
2018,"2","1","all3","len56",4
2018,"2","1","all3","len60",4
2018,"2","1","all3","len64",26
2018,"2","1","all3","len68",39
2018,"2","1","all3","len72",42
2018,"2","1","all3","len76",47
2018,"2","1","all3","len80",60
2018,"2","1","all3","len84",82
2018,"2","1","all3","len88",108
2018,"2","1","all3","len92",101
2018,"2","1","all3","len96",79
2018,"3","1","all3","len100",26
2018,"3","1","all3","len104",15
2018,"3","1","all3","len108",13
2018,"3","1","all3","len112",23
2018,"3","1","all3","len116",10
2018,"3","1","all3","len120",9
2018,"3","1","all3","len124",1
2018,"3","1","all3","len128",1
2018,"3","1","all3","len132",1
2018,"3","1","all3","len140",1
2018,"3","1","all3","len144",1
2018,"3","1","all3","len60",2
2018,"3","1","all3","len68",1
2018,"3","1","all3","len72",6
2018,"3","1","all3","len76",13
2018,"3","1","all3","len80",3
2018,"3","1","all3","len84",5
2018,"3","1","all3","len88",9
2018,"3","1","all3","len92",9
2018,"3","1","all3","len96",21
